7026,-15.1303853617061,-15.0761492840655,23.1879474590308,213.182556152344
15009,-15.1304031966544,-15.0761492840655,23.1879652939791,213.182556152344
23004,-15.1303675267579,-15.0760957792208,23.1879831289274,213.182487487793
30994,-15.1304567014992,-15.0761314491173,23.1879474590308,213.182281494141
38998,-15.1303853617061,-15.0761314491173,23.1879296240826,213.182350158691
47005,-15.1304031966544,-15.0761314491173,23.1879831289274,213.182556152344
54998,-15.1303853617061,-15.0761849539621,23.1879831289274,213.182487487793
63009,-15.1304031966544,-15.0761492840655,23.1879117891343,213.182418823242
70999,-15.1304745364474,-15.0761849539621,23.1879296240826,213.182418823242
79009,-15.1304210316027,-15.0761671190138,23.1879296240826,213.182487487793
86994,-15.1304210316027,-15.0762206238586,23.1879474590308,213.182418823242
95005,-15.1304031966544,-15.0761314491173,23.1880187988239,213.182693481445
102995,-15.1304031966544,-15.0760957792208,23.1879296240826,213.182487487793
110998,-15.1304031966544,-15.0761671190138,23.1878761192378,213.182487487793
118999,-15.1304031966544,-15.0761492840655,23.1879117891343,213.182556152344
127004,-15.1304210316027,-15.0760957792208,23.1879474590308,213.182556152344
135011,-15.1304210316027,-15.0761671190138,23.1880009638756,213.182830810547
143003,-15.1304210316027,-15.0761314491173,23.1878761192378,213.182487487793
151011,-15.1304031966544,-15.0760779442725,23.1879296240826,213.182350158691
158987,-15.1304210316027,-15.0761314491173,23.1879296240826,213.182556152344
167011,-15.1303853617061,-15.0760957792208,23.1879296240826,213.182487487793
175001,-15.1303853617061,-15.076113614169,23.1879652939791,213.182556152344
183014,-15.1304388665509,-15.0761314491173,23.1879652939791,213.182556152344
190996,-15.1304388665509,-15.0761671190138,23.1879474590308,213.182762145996
198999,-15.1304031966544,-15.0761671190138,23.1879474590308,213.182418823242
207011,-15.1304031966544,-15.0761671190138,23.1878939541861,213.182624816895
215034,-15.1304210316027,-15.0760957792208,23.1879474590308,213.182556152344
223025,-15.1303853617061,-15.0760957792208,23.1879474590308,213.182487487793
231017,-15.1304031966544,-15.0761671190138,23.1879831289274,213.182556152344
239013,-15.1304031966544,-15.0761314491173,23.1879652939791,213.182693481445
247022,-15.1303853617061,-15.0761314491173,23.1879652939791,213.182693481445
255012,-15.1304210316027,-15.0762027889103,23.1879296240826,213.182556152344
262998,-15.1303853617061,-15.0761492840655,23.1879652939791,213.182556152344
270996,-15.1304210316027,-15.0761314491173,23.1879296240826,213.182487487793
279008,-15.1304031966544,-15.0761671190138,23.1880366337721,213.182762145996
287003,-15.1304210316027,-15.0761314491173,23.1879296240826,213.182418823242
295011,-15.1304210316027,-15.0761849539621,23.1879652939791,213.182624816895
302925,-15.1304031966544,-15.0761492840655,23.1878939541861,213.182556152344
310934,-15.1304210316027,-15.0760957792208,23.1879831289274,213.182624816895
318935,-15.1303853617061,-15.0761671190138,23.1879296240826,213.182556152344
326939,-15.1304388665509,-15.0761849539621,23.1879652939791,213.182624816895
334942,-15.1304210316027,-15.0761314491173,23.1878939541861,213.182418823242
342928,-15.1303853617061,-15.0760601093243,23.1879474590308,213.182624816895
350943,-15.1304210316027,-15.0761671190138,23.1879831289274,213.182487487793
358936,-15.1304031966544,-15.076113614169,23.1879117891343,213.182487487793
366961,-15.1304210316027,-15.0761492840655,23.1879296240826,213.182556152344
374930,-15.1304210316027,-15.0761849539621,23.1879652939791,213.182418823242
382939,-15.1304210316027,-15.0762027889103,23.1880366337721,213.182693481445
390930,-15.1303675267579,-15.0760601093243,23.1878939541861,213.182418823242
398949,-15.1304031966544,-15.0762027889103,23.1879474590308,213.182556152344
406943,-15.1304031966544,-15.0761671190138,23.1879474590308,213.182556152344
414971,-15.1304031966544,-15.076113614169,23.1879296240826,213.182556152344
422948,-15.1304031966544,-15.0760957792208,23.1879296240826,213.182556152344
430943,-15.1304388665509,-15.0761849539621,23.1878939541861,213.182556152344
438969,-15.1303675267579,-15.076113614169,23.1879474590308,213.182418823242
446946,-15.1303853617061,-15.0762027889103,23.1880009638756,213.182693481445
454960,-15.1303853617061,-15.0761849539621,23.1879652939791,213.182624816895
462935,-15.1304210316027,-15.0761671190138,23.1879296240826,213.182487487793
470941,-15.1304210316027,-15.0761314491173,23.1879831289274,213.182487487793
478933,-15.1304031966544,-15.0760957792208,23.1879296240826,213.182556152344
486935,-15.1304210316027,-15.0760957792208,23.1879474590308,213.182624816895
494959,-15.1304388665509,-15.0761671190138,23.1879474590308,213.182487487793
502939,-15.1304031966544,-15.0761314491173,23.1879652939791,213.182487487793
510945,-15.1304210316027,-15.076113614169,23.1879474590308,213.182487487793
518930,-15.1304031966544,-15.0760957792208,23.1879117891343,213.182693481445
526946,-15.1303496918096,-15.0761492840655,23.1879474590308,213.182556152344
534941,-15.1303496918096,-15.0761492840655,23.1879652939791,213.182487487793
542935,-15.1304567014992,-15.0760957792208,23.1879831289274,213.182487487793
550934,-15.1304210316027,-15.076113614169,23.1879296240826,213.182487487793
558929,-15.1304210316027,-15.0761849539621,23.1879474590308,213.182418823242
566959,-15.1304210316027,-15.076113614169,23.1879474590308,213.182487487793
574947,-15.1304031966544,-15.076113614169,23.1879831289274,213.182624816895
582945,-15.1304210316027,-15.0761849539621,23.1879652939791,213.182487487793
590926,-15.1304210316027,-15.0761492840655,23.1879296240826,213.182487487793
598939,-15.1304031966544,-15.0761671190138,23.1879296240826,213.182487487793
606938,-15.1304031966544,-15.0760601093243,23.1879474590308,213.182556152344
614955,-15.1304210316027,-15.0760957792208,23.1879831289274,213.182556152344
622957,-15.1304210316027,-15.0760779442725,23.1879652939791,213.182556152344
630941,-15.1304567014992,-15.0762206238586,23.1879652939791,213.182624816895
638946,-15.1304388665509,-15.0761849539621,23.1879474590308,213.182487487793
646939,-15.1304388665509,-15.0761492840655,23.1880009638756,213.182350158691
654946,-15.1304210316027,-15.0761492840655,23.1878404493413,213.182418823242
662925,-15.1304031966544,-15.0761849539621,23.1879117891343,213.182418823242
670939,-15.1304210316027,-15.0762027889103,23.1880009638756,213.182418823242
678948,-15.1304031966544,-15.0760779442725,23.1878761192378,213.182281494141
686957,-15.1303853617061,-15.0761492840655,23.1879474590308,213.182487487793
694946,-15.1303853617061,-15.076113614169,23.1879474590308,213.182487487793
702930,-15.1304210316027,-15.0761314491173,23.1879831289274,213.182556152344
710941,-15.1304031966544,-15.0761849539621,23.1880187988239,213.182624816895
718942,-15.1303853617061,-15.0760957792208,23.1879474590308,213.182556152344
726948,-15.1304031966544,-15.076113614169,23.1878939541861,213.182281494141
734931,-15.1304031966544,-15.0761314491173,23.1879117891343,213.182556152344
742937,-15.1304210316027,-15.0761314491173,23.1879474590308,213.182281494141
